Z	charge	l	mult	delta	grade	source	B	witness	bound
67	60	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	60	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	60	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	0	2	0.1051	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
67	61	1	2	0.06676	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
67	61	2	2	0.08215	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	3	2	0.08215	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	0	4	0.1051	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
67	61	1	4	0.06676	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
67	61	2	4	0.08215	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	3	4	0.08215	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
67	61	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	61	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	0	1	0.09712	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	1	1	0.0611	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	2	1	0.0731	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	3	1	0.0731	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	0	3	0.09712	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	1	3	0.0611	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	2	3	0.0731	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	3	3	0.0731	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	62	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	62	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	63	0	2	0.08867	computed	the channel equation	2	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	63	1	2	0.06335	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	63	2	2	0.06335	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	63	3	2	0.06335	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	63	4	2	0.0	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	63	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	63	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	63	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	0	1	0.07957	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	1	1	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	2	1	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	3	1	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	0	3	0.07957	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	1	3	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	2	3	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	3	3	0.05255	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	64	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	64	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	65	0	2	0.04184	computed	the channel equation	1	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	65	1	2	0.04005	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	65	2	2	0.04005	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	65	3	2	0.04005	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	65	4	2	0.0	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
67	65	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	65	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	65	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	0	1	0.03385	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	1	1	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	2	1	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	3	1	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	0	3	0.03385	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	1	3	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	2	3	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	3	3	0.0243	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
67	66	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	66	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
67	67	0	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	1	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	2	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	3	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	4	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	5	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	6	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
67	67	7	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
68	1	0	3	4.71138	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
68	1	1	3	3.92569	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
68	1	2	3	2.87389	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
68	1	3	3	2.10389	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
68	1	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
68	1	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	1	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	1	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	1	0	5	4.71138	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
68	1	1	5	3.92569	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
68	1	2	5	2.87389	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
68	1	3	5	2.10389	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
68	1	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
68	1	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	1	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	1	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	0	4	3.71531	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
68	2	1	4	3.09406	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
68	2	2	4	2.26298	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
68	2	3	4	1.65513	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
68	2	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
68	2	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	0	6	3.71531	computed	the channel equation	6	unwitnessed	open-shell core, 119 parents
68	2	1	6	3.09406	computed	the channel equation	4	unwitnessed	open-shell core, 119 parents
68	2	2	6	2.26298	computed	the channel equation	2	unwitnessed	open-shell core, 119 parents
68	2	3	6	1.65513	computed	the channel equation	1	unwitnessed	open-shell core, 119 parents
68	2	4	6	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 119 parents
68	2	5	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	6	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
68	2	7	6	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
