id	pass	number	verdict	confidence	volume	already_docketed	reason	register_entry_marker	correction_label	correction_quote	conversation	conversation_title	msg
PO-0162	claim	(claim, no number)	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		The volume derives E(Λ)=0 from the form of the constraints rather than presenting it as an unexplained empirical zero, records vacuous zeros as vacuous (§A.15, register 333/1649, MC 'E = 0 is relative to coordinates'), and separately records that adding a parity congruence destroys closure — 1,848 failures at cap 6 and the 840-cell parity object at E = 750 — which is the correction's own counterexample.		Zero-invention result was tautological; physical set not closed	"**The physical set is not closed, at any dimension.** Spin parity breaks it immediately: (1,1) and (2,0) are both physical in (k, 2S), their join (2,1) is not... **So ""Λ₈ has zero invention"" was tautological.** What we measured at 0% was a set defined by §9.4-form *chain* constraints — and such a set is closed by construction. Measuring its completion cost was measuring nothing."	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	319
PO-0166	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		§24's exclusion (ii) carries both halves of the correction verbatim — 58.8% over 17 interior cells and non-monotonicity as the mechanism — and explicitly marks the 35.3%/flatness account as wrong.		Fine-structure coverage is 58.8%, and the mechanism is non-monotonicity	"**Question 2 — the 35.3% anomaly — is settled, and 35.3% does not reproduce.** Recomputing from the Ca II and Ba II fine-structure data gives **10/17 = 58.8%** ... These sequences are **monotone in neither direction**, which is a stronger and simpler disqualification than ""too flat to bracket"". ... Both accounts offered in §15.4 are wrong."	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	379
PO-0168	numeric	1,040	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		1,040 cells is the result of the repaired construction that replaces (g1,g2) by (g1,G), and the volume states it in exactly that repaired form, including the concession that the map is not an order isomorphism.		Multi-subshell gap closed by summing coordinate G = g1+g2	Conservation *g*₁ + *g*₂ ≤ *q* is a bound on a sum — so make the sum a coordinate. Replacing the transfer counts by (*g*₁, *G* = *g*₁+*g*₂) turns the constraints into *g*₁ ≤ *G* ≤ *q*, both of §9.4 form ... **1,040 cells, all 540,280 pairs, zero failures, and a 7-box.** ... The map is a bijection onto an admissible lattice but **not an order isomorphism**	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	397
PO-0168	numeric	540,280	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The 540,280 pairs tested belong to the post-correction summing-coordinate construction, and the volume reports it as such with zero join and zero meet failures, matching the quote.		Multi-subshell gap closed by summing coordinate G = g1+g2	Conservation *g*₁ + *g*₂ ≤ *q* is a bound on a sum — so make the sum a coordinate. Replacing the transfer counts by (*g*₁, *G* = *g*₁+*g*₂) turns the constraints into *g*₁ ≤ *G* ≤ *q*, both of §9.4 form ... **1,040 cells, all 540,280 pairs, zero failures, and a 7-box.** ... The map is a bijection onto an admissible lattice but **not an order isomorphism**	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	397
PO-0173	claim	(claim, no number)	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		The volume prints only the corrected form — ν is a function of the existing coordinates (so determined by the index) yet inadmissible as an axis, proved by the lattice-homomorphism/monotonicity argument in §18.2 and A.11 — and the withdrawn justification is absent (§2.1 is 'Channel construction' and says nothing about differences; no volume calls ν inexpressible).		A.8 justification withdrawn; nu determined by but inadmissible in the index	**What I had asserted:** ν is inexpressible because §2.1 excludes differences. **That argument fails** ... ν is *determined by* the index and *inadmissible as part of* it. Those are different claims and only the second is true.	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	510
PO-0175	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The volumes state generators = Σcaps exactly — main volume line 853 and A.19.0 'the alphabet, Σ(|Aᵢ| − 1) = 17', register 1037 'the alphabet has closed size Σ(|Aᵢ| − 1) = 17' and register 1465's identity |J(Λ)| = Σ(|Aᵢ| − 1) holding at every cap setting — and §8.3 presents the constraints as covering relations rather than as removed generators; no 'three fewer generators' claim appears anywhere.		Constraints add covers between generators, not remove generators	"**And the deficit is zero everywhere**, which corrects something I said earlier. I claimed Λ has ""three fewer generators than a product of chains would give"" — the table shows **generators = Σcaps exactly, at every setting.** The 17-versus-20 gap was my arithmetic on the caps, not a property of Λ. ... The constraints don't remove generators; **they add covering relations between them.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	700
PO-0176	claim	(claim, no number)	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		§16.4 carries the corrected form verbatim, together with the vacuity example — 'w = V·e cannot fail if V is defined as w/e. It becomes diagnostic when w comes from the levels and V from the law' — and the tree-graph consequence that ⅅ_def must be built from derived quantities deliberately.		Self-defence is redundancy of paths, not of quantities	> **𝒟_def is realised iff a quantity is reachable by ≥ 2 disjoint paths.** > **The defence is the disagreement between paths, not the relation.** *w* = *V*·*e* is **vacuous** when *V* is defined as *w*/*e* — same path, cannot fail. It is **diagnostic** when *w* comes from the levels and *V* from the law	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	754
PO-0177	numeric	0.625	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		The correction replaces a terminating recursion with a stationary one, and the volume prints the four-level occupancy table 0.625, 0.143, 0.100, 0.100 with levels 2 and 3 identical, which is the corrected reading.		The reflexive recursion is structurally stationary, not terminating	> **The recursion is structurally stationary, not terminating. The tower is infinite and every storey above the second is furnished the same way.** ... **Occupancy goes 0.625 → 0.143 → 0.100 → 0.100 and the alphabets go [4,4] → [10,7] → [10,10] → [10,10].** **Level 2 and level 3 are identical in every measured property.** So it stabilises at level 2, not level 1	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	982
PO-0177	numeric	0.143	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		0.143 is the level-1 occupancy in the corrected stationary tower, and the volume's table carries it in that same four-level sequence rather than in any withdrawn one-level form.		The reflexive recursion is structurally stationary, not terminating	> **The recursion is structurally stationary, not terminating. The tower is infinite and every storey above the second is furnished the same way.** ... **Occupancy goes 0.625 → 0.143 → 0.100 → 0.100 and the alphabets go [4,4] → [10,7] → [10,10] → [10,10].** **Level 2 and level 3 are identical in every measured property.** So it stabilises at level 2, not level 1	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	982
PO-0178	numeric	735,091	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The quote withdraws the 735,091 forecast as computed by a forbidden rule, and the volume prints it only as the rejected Rule-4 row marked outside the bracket, stating that an earlier version reported it.		Prediction of 735,091 withdrawn as computed by a forbidden rule	**And the stated prediction of 735,091 falls outside it.** **The cause is in Rule 4 itself.** The constant-defect form takes δ̄ = mean(δ₄, δ₅) = **0.9934** — which **exceeds δ(5s) = 0.9812.** For a decreasing channel that is impossible... **The book's only forecast was computed by a rule the book's own method forbids**	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1026
PO-0178	numeric	0.9934	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The volume repeats the correction's own reasoning, that the constant-defect mean 0.9934 exceeds the measured 0.9812 and is forbidden on a decreasing channel, rather than using 0.9934 as a live defect.		Prediction of 735,091 withdrawn as computed by a forbidden rule	**And the stated prediction of 735,091 falls outside it.** **The cause is in Rule 4 itself.** The constant-defect form takes δ̄ = mean(δ₄, δ₅) = **0.9934** — which **exceeds δ(5s) = 0.9812.** For a decreasing channel that is impossible... **The book's only forecast was computed by a rule the book's own method forbids**	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1026
PO-0178	numeric	0.9812	CORRECTLY-UPDATED	MEDIUM	The_Method_1_6-2.md		0.9812 is the measured delta(5s) the correction relies on and never withdraws, and the volume uses it in exactly that role, as the bound the rejected 0.9934 violates.		Prediction of 735,091 withdrawn as computed by a forbidden rule	**And the stated prediction of 735,091 falls outside it.** **The cause is in Rule 4 itself.** The constant-defect form takes δ̄ = mean(δ₄, δ₅) = **0.9934** — which **exceeds δ(5s) = 0.9812.** For a decreasing channel that is impossible... **The book's only forecast was computed by a rule the book's own method forbids**	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1026
PO-0179	numeric	1960	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The correction adds Edlen 1960 as prior art for the counting argument, and section 16.4.1 of the volume already carries that attribution under the heading that the argument has a 1960 precedent.		Edlen footnote 78 is a 1960 precedent for D = 0	"> **Edlén, footnote 78:** *""...**As the number of parameters introduced is equal to the number of levels no check is possible**, and, of course, the results cannot be displayed in a two-dimensional diagram.""* **That is 𝒟 = 0, stated by Edlén in 1960.** ... > **The counting argument has a 1960 precedent. The conclusion is identical. The use made of it is identical: refuse the fit.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1056
PO-0180	numeric	366.3	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		The volume cites 366.3 only inside the withdrawal, saying the table showing 366.3, 367.9, 370.6, 374.5 was a 2.2% rise read as a constant and that the conservation claim is withdrawn.		Conservation law w-squared over e withdrawn; it is a trade-off	"**The proposition fails, and the symbolic algebra is unambiguous.** ... **And I read the drift as conservation.** At ν = 40 the values ran 366.3, 367.9, 370.6, 374.5 — **a 2.2% rise across *h* = 1…4**, which I called ""conserved"" one message ago while the numbers were on the screen. **Fiftieth correction** ... > **d*w*/d*h* > 0 and d*V*/d*h* < 0, for every monotone convex *y* and every *h*.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1078
PO-0180	numeric	367.9	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		367.9 appears in the volume as part of the drifting sequence explicitly labelled a 2.2% rise and the conservation reading withdrawn, matching the correction.		Conservation law w-squared over e withdrawn; it is a trade-off	"**The proposition fails, and the symbolic algebra is unambiguous.** ... **And I read the drift as conservation.** At ν = 40 the values ran 366.3, 367.9, 370.6, 374.5 — **a 2.2% rise across *h* = 1…4**, which I called ""conserved"" one message ago while the numbers were on the screen. **Fiftieth correction** ... > **d*w*/d*h* > 0 and d*V*/d*h* < 0, for every monotone convex *y* and every *h*.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1078
PO-0180	numeric	370.6	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		370.6 is quoted in the volume within the retraction of the w-squared-over-e conservation law, not asserted as evidence of a conserved quantity.		Conservation law w-squared over e withdrawn; it is a trade-off	"**The proposition fails, and the symbolic algebra is unambiguous.** ... **And I read the drift as conservation.** At ν = 40 the values ran 366.3, 367.9, 370.6, 374.5 — **a 2.2% rise across *h* = 1…4**, which I called ""conserved"" one message ago while the numbers were on the screen. **Fiftieth correction** ... > **d*w*/d*h* > 0 and d*V*/d*h* < 0, for every monotone convex *y* and every *h*.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1078
PO-0180	numeric	374.5	CORRECTLY-UPDATED	HIGH	The_Method_1_6-2.md		374.5 is the last term of the drift the volume presents as the mistaken reading, with the proposition marked withdrawn and recorded in Chapter 28.		Conservation law w-squared over e withdrawn; it is a trade-off	"**The proposition fails, and the symbolic algebra is unambiguous.** ... **And I read the drift as conservation.** At ν = 40 the values ran 366.3, 367.9, 370.6, 374.5 — **a 2.2% rise across *h* = 1…4**, which I called ""conserved"" one message ago while the numbers were on the screen. **Fiftieth correction** ... > **d*w*/d*h* > 0 and d*V*/d*h* < 0, for every monotone convex *y* and every *h*.**"	35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb	indexing without prediction	1078
